2018,2,-20.53928571,,,,,,
2018,3,-19.13448276,,,,,,
2018,4,-12.23333333,,,,,,
2018,5,12.41290323,,,,,,
2018,6,35.1,,,,,,
2018,7,36.16129032,,,,,,
2018,8,36.58709677,,,,,,
2018,9,29.92666667,,,,,,
2018,10,7.583870968,,,,,,
2018,11,-8.926666667,,,,,,
2018,12,26.37419355,,,,,,
2019,1,24.07741935,,,,,,
2019,2,-4.492857143,,,,,,
2019,3,24.66774194,,,,,,
2019,4,45.58333333,,,,,,
2019,5,52.21935484,,,,,,
2019,6,63.09666667,,,,,,
2019,7,62.92258065,,,,,,
2019,8,39.21290323,,,,,,
2019,9,28.69,,,,,,
2019,10,13.2483871,,,,,,
2019,11,-8.25,,,,,,
2019,12,-12.54516129,,,,,,
2020,1,-21.96774194,,,,,,
2020,2,-25.54642857,,,,,,
2020,3,-24.71290323,,,,,,
2020,4,0.906666667,,,,,,
2020,5,19.41290323,,,,,,
2020,6,41.37666667,,,,,,
2020,7,44.79677419,,,,,,
2020,8,39.01612903,,,,,,
2020,9,26.88,,,,,,
2020,10,14.51612903,,,,,,
2020,11,-8.24,,,,,,
2020,12,-11.73225806,,,,,,
2021,1,-12.01290323,,,,,,
2021,2,-16.17692308,,,,,,
2021,3,-18.8,,,,,,
2021,4,5.546666667,,,,,,
2021,5,23.66774194,,,,,,
2021,6,41.3,,,,,,
2021,7,37.86451613,,,,,,
2021,8,37.8,,,,,,
2021,9,23.05,,,,,,
2021,10,23.19032258,,,,,,
2021,11,-11.42333333,,,,,,
2021,12,-13.83870968,,,,,,
2022,1,-22.18387097,,,,,,
2022,2,-14.53571429,,,,,,
2022,3,-17.35806452,,,,,,
2022,4,-4.13,,,,,,
2022,5,17.77096774,,,,,,
2022,6,60.31,,,,,,
2022,7,63.75,,,,,,
